site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner,dateDetermined,notes
SC,7/26/12,45,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,46,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,47,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,48,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,49,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,50,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,51,sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,52,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,53,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,54,fly,,,short senicio,Hymenoxys richardsonii,4,1,HLS,,,
SC,7/26/12,55,wasp,,,short senicio,Hymenoxys richardsonii,4,1,HLS,,,
SC,7/26/12,56,syrphid,,,short senicio,Hymenoxys richardsonii,4,1,HLS,,,
SC,7/26/12,57,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
SC,7/26/12,58,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,59,sweat bee,,,orange dandilion,Agoseris aurantica,4,1,HLS,,,
SC,7/26/12,60,sweat bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
SC,7/26/12,61,bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
SC,7/26/12,62,small dark bee,,,Campanula rotundifolia,Campanula rotundifolia,4,1,HLS,,,
SC,7/26/12,63,wasp,,,short senicio,Hymenoxys richardsonii,4,1,HLS,,,
SC,7/26/12,64,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,65,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,66,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,67,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,68,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,69,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,70,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,71,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,72,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,73,fly,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,74,wasp,,,Mountain spray,Holodiscus dumosus,4,1,HLS,,,
SC,7/26/12,75,small dark bee,,,orange dandilion,Agoseris aurantica,4,1,HLS,,,
SC,7/26/12,76,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,77,Chrysididae,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,78,sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,79,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,80,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,81,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,82,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,83,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,84,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,85,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,86,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,87,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,88,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,89,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,90,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,91,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,92,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,93,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,94,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,95,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,96,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,97,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,98,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,99,sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,100,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,HLS,,,
SC,7/26/12,101,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
SC,7/26/12,102,small dark bee,,,pink,Eremogone fendleri,4,1,HLS,,,
SC,7/26/12,103,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,104,bumble bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,105,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,106,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,107,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,108,bombyliid,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,109,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,110,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,111,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,112,fly,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,113,bumble bee,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,114,bee,,,orange dandilion,Agoseris aurantica,4,1,LCP,,,
SC,7/26/12,115,bee,,,pea,Oxytropis lambertii,4,1,LCP,,,
SC,7/26/12,116,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,117,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,118,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,119,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,120,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,121,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,122,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,123,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,124,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,125,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,126,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,127,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,128,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,129,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,130,fly,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,131,fly,,,yarrow,Achillea millefolium,4,1,LCP,,,
SC,7/26/12,132,wasp,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,133,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,134,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,135,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,136,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,137,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,138,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,139,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,140,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,141,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,142,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,143,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,144,fly,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,145,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,146,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,147,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,148,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,149,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,150,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,151,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,152,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,153,small dark bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,154,small dark bee,,,purple pen,Penstemon strictus,4,1,LCP,,,
SC,7/26/12,155,bumble bee,,,purple pen,Penstemon strictus,4,1,LCP,,,
SC,7/26/12,156,bumble bee,,,purple pen,Penstemon strictus,4,1,LCP,,,
SC,7/26/12,157,bumble bee,,,purple pen,Penstemon strictus,4,1,LCP,,,
SC,7/26/12,158,bee,,,purple pen,Penstemon strictus,4,1,LCP,,,
SC,7/26/12,159,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,160,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,161,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,162,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,163,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,164,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,165,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,166,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,167,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,168,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,169,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,170,wasp,,,carrot,Cymopterus lemmonii,4,1,LCP,,,
SC,7/26/12,171,syrphid,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,172,bumble bee,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,173,wasp,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,174,bumble bee,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,175,wasp,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,176,wasp,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,177,wasp,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,178,wasp,,,short senicio,Hymenoxys richardsonii,4,1,LCP,,,
SC,7/26/12,179,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,180,bumble bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,181,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,182,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,183,small dark bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,184,bumble bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,185,wasp,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,186,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,187,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,188,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,189,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,190,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,191,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,192,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,193,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,194,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,195,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,196,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,197,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,198,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,199,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,200,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,201,sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,202,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,203,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,204,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,205,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,206,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,207,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,208,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,209,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,210,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,211,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,212,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,213,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,214,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,215,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,216,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,217,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,218,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,219,bumble bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,220,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,221,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,222,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,223,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,224,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,225,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,226,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,227,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,228,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,229,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,230,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,231,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,232,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,233,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,234,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,235,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,236,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,237,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,238,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,239,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,240,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,241,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,242,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,243,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,244,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,245,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,246,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,247,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,248,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,249,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,250,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,251,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,252,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,253,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,254,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,255,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,256,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,257,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,258,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,259,bombyliid,,,pink,Eremogone fendleri,4,1,LCP,,,
SC,7/26/12,260,small dark bee,,,pink,Eremogone fendleri,4,1,LCP,,,
SC,7/26/12,261,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,262,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,263,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,264,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,265,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,266,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,267,small dark bee,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,268,wasp,,,4 o'clock,Mirabilis oblongifolia,4,1,LCP,,,
SC,7/26/12,269,bee,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,270,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,271,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,272,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,273,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,274,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,275,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,276,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,277,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,278,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,279,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,280,bee,,,Goldenrod,Solidago multiradiata,4,1,LCP,,,
SC,7/26/12,281,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,
SC,7/26/12,282,Speyria,,,wall flower,Erysimum capitatum,4,1,LCP,,,
SC,7/26/12,283,sulfur,,,wall flower,Erysimum capitatum,4,1,LCP,,,
SC,7/26/12,284,Speyria,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/26/12,285,Blue,,,Potentilla hippiana,Potentilla hippiana,4,1,HLS,,,
SC,7/26/12,286,syrphid,,,Potentilla hippiana,Potentilla hippiana,4,1,LCP,,,
SC,7/27/12,1,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,2,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,3,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,4,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,5,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,6,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,7,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,8,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,9,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,10,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,11,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,12,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,13,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,14,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,15,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,16,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,17,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,18,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,19,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,20,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,21,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,22,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,23,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,24,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,25,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,26,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,27,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,28,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,29,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,30,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,31,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,32,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,33,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,34,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,35,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,36,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,7/27/12,37,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
